ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,High-Salary
353470,m,1990-07-12 00:00:00,86,karnataka education board (keeb),2008,84,pu board karnataka,5284,2,B.Tech/B.E.,electronics and communication engineering,81,5284,0,Karnataka,2012,415,475,535,0.2294817549,-1,266,-1,-1,-1,-1,-1,1.1283,1.5928,1.3977,1.0024,-1.1169,1
112626,m,1988-07-13 00:00:00,71.66,kerala,2006,75.2,kerala,11282,2,B.Tech/B.E.,electronics and communication engineering,69.3,11282,0,Kerala,2010,475,335,375,0.02331216824,-1,166,-1,-1,-1,-1,200,-0.9653,-1.8393,-0.344,-0.365,-1.425,1
274695,m,1989-12-10 00:00:00,68.8,upboard,2006,63.6,upboard,10932,2,B.Tech/B.E.,electronics and communication engineering,68.2,10932,0,Uttar Pradesh,2011,315,515,565,0.6944793277,-1,366,-1,-1,-1,313,-1,1.4374,0.3448,0.0914,-0.0552,0.5024,0
121233,m,1989-06-26 00:00:00,64,up board,2006,65,up board,5702,2,B.Tech/B.E.,information technology,65,5702,1,Rajasthan,2010,395,324,415,0.4471478922,394,-1,-1,-1,-1,-1,-1,-0.881,0.8128,0.9623,1.5899,1.1343,0
1272180,m,1992-07-06 00:00:00,78.15,state board,2009,76.8,state board,412,2,B.Tech/B.E.,electronics and communication engineering,68,412,0,Gujarat,2013,525,470,595,0.9913975837,-1,516,469,-1,-1,-1,-1,-1.5953,-0.2871,0.7785,0.5262,0.6721,1
192781,f,1990-08-06 00:00:00,90,state board of secondary education( ssc),2007,97.1,board of intermediate education,5003,2,B.Tech/B.E.,computer engineering,72.6,5003,0,Andhra Pradesh,2011,635,555,655,0.9168699611,555,-1,-1,-1,-1,-1,-1,-1.3447,1.4368,-0.4891,-0.6428,0.6603,1
112449,m,1989-02-28 00:00:00,83.43,gsheb,2006,73.4,gsheb,999,2,B.Tech/B.E.,computer engineering,76.99,999,0,Gujarat,2010,565,615,515,0.9900087567,655,-1,-1,-1,-1,-1,-1,-1.4992,-1.3713,-2.3759,1.1199,-0.6035,1
455164,f,1990-07-22 00:00:00,70,cbse,2007,65,cbse,272,2,B.Tech/B.E.,computer engineering,74,272,0,Punjab,2012,485,485,445,0.6000571823,435,-1,-1,-1,-1,-1,-1,0.9737,1.1248,-1.2148,-1.4066,-1.0774,0
941310,m,1993-05-16 00:00:00,86.9,state board,2010,94.9,state board,9875,2,B.Tech/B.E.,chemical engineering,68,9875,1,Telangana,2014,450,535,605,-1,315,-1,315,-1,-1,-1,-1,1.4208,1.0449,1.2396,-1.5021,0.0973,1
597773,m,1991-04-23 00:00:00,85.6,cbse,2009,86,cbse,47,1,B.Tech/B.E.,computer engineering,69,47,1,Delhi,2013,660,585,665,0.6359787565,445,-1,-1,-1,-1,-1,-1,0.5591,-0.2871,0.4711,-1.1218,-2.0105,1
1187124,m,1990-10-15 00:00:00,73.4,state board,2008,81,state board,4350,2,MCA,computer application,77.5,4350,1,Karnataka,2014,440,455,450,0.9795217443,625,-1,-1,-1,-1,-1,-1,-0.7335,0.2124,-0.4511,-1.1218,-0.6692,1
831042,f,1992-09-28 00:00:00,90.8,cbse,2010,77,cbse,8195,1,B.Tech/B.E.,information technology,77,8195,1,Delhi,2014,520,630,680,0.2378028398,425,-1,315,-1,-1,-1,-1,-1.0208,0.8784,1.2396,-0.1076,1.6302,1
328451,m,1990-04-15 00:00:00,73.33,up(allahabad),2007,70.2,up(allahabad),55,2,B.Tech/B.E.,mechanical engineering,61.73,55,0,Uttar Pradesh,2012,375,675,505,0.6070340381,-1,-1,-1,409,-1,-1,-1,-0.1082,-0.9033,0.672,0.29733,-0.169,1
1211556,m,1990-05-03 00:00:00,69,state board,2008,70,state board,374,2,MCA,computer application,76,374,0,Uttar Pradesh,2014,580,655,570,0.9538997751,445,-1,530,-1,-1,-1,-1,0.99,0.2124,-0.1437,-0.8682,1.0554,0
625251,m,1992-02-26 00:00:00,84.8,cbse,2009,87.4,cbse,9019,2,B.Tech/B.E.,electronics and communication engineering,76.6,9019,0,Haryana,2013,555,510,650,0.3760595867,-1,300,-1,-1,-1,-1,-1,-0.4463,-0.2871,0.9322,-0.6147,-0.6692,1
285838,f,1990-02-23 00:00:00,80,state board,2007,74,state board,974,2,B.Tech/B.E.,electronics & telecommunications,72,974,0,Maharashtra,2011,325,565,605,0.8246664007,-1,400,-1,-1,-1,366,-1,0.8192,-0.9033,0.0914,-0.2902,-1.5513,1
1250436,f,1990-01-18 00:00:00,64,state board,2007,76,state board,1667,2,MCA,computer application,81,1667,1,Telangana,2013,430,470,475,0.2378028398,445,-1,315,-1,-1,-1,-1,0.8463,-0.7866,1.0859,0.5262,-0.2859,0
534043,m,1990-08-30 00:00:00,78,nagpur,2008,64,nagpur,11583,2,B.Tech/B.E.,mechanical engineering,58,11583,0,Maharashtra,2013,405,510,470,0.4143374264,-1,-1,-1,366,-1,-1,-1,0.3941,0.1888,0.3817,1.0611,0.1864,0
640774,m,1991-03-08 00:00:00,75.06,state board,2009,63.4,state board,8105,2,B.Tech/B.E.,computer science & engineering,68.41,8105,0,Madhya Pradesh,2013,285,425,165,0.4508765845,395,-1,-1,-1,-1,-1,-1,0.1282,0.0459,-0.1437,0.9066,0.2889,0
1061906,f,1991-03-13 00:00:00,63,cbse,2009,64,state board,9809,2,B.Tech/B.E.,information technology,72.32,9809,1,Telangana,2013,290,370,270,0.143256541,295,-1,-1,-1,-1,-1,-1,-3.1752,-5.1156,-3.0639,-0.7415,-5.2679,0
339334,m,1991-06-10 00:00:00,86.66,board of secondary education,2008,93,board of intermediate education,4415,2,B.Tech/B.E.,electronics and communication engineering,79.16,4415,1,Telangana,2012,355,305,485,0.3760595867,305,300,-1,-1,-1,340,-1,1.1283,0.1888,-0.6343,1.1199,0.4234,0
863437,m,1990-12-10 00:00:00,82,icse,2009,82,icse,10268,2,B.Tech/B.E.,computer science & engineering,67,10268,1,Karnataka,2013,660,610,705,0.9113952784,565,-1,500,-1,-1,-1,-1,0.7027,0.3789,-0.1437,-0.1076,0.6721,1
354954,m,1991-06-03 00:00:00,70.9,don bosco maatriculation school,2008,66.6,st joseph hr sec school,1263,2,B.Tech/B.E.,electronics and communication engineering,65,1263,1,Tamil Nadu,2012,395,325,335,0.9107701642,245,433,-1,-1,-1,233,-1,1.4374,0.1888,0.2366,-0.0552,-0.169,0
224757,f,1989-10-14 00:00:00,91.8,0,2008,87.66,0,8099,2,B.Tech/B.E.,electronics and communication engineering,79.8,8099,0,Karnataka,2011,625,515,565,0.538386893,-1,333,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.6343,-0.0552,-1.8673,1
289374,m,1986-05-29 00:00:00,77,cbse,2003,52,cbse,4450,2,B.Tech/B.E.,mechanical engineering,60,4450,0,Uttar Pradesh,2011,565,425,525,0.8408409688,-1,-1,-1,473,-1,-1,-1,-0.4173,-0.5913,0.0914,-0.9953,-0.6035,0
917544,m,1990-11-08 00:00:00,64.4,cbse,2008,68,cbse,7626,2,MCA,computer application,78.16,7626,0,Uttar Pradesh,2014,555,645,455,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.4155,0.8027,0.4711,-0.2344,0.0973,0
414039,m,1991-05-17 00:00:00,72.8,cbse,2009,65.4,cbse,3905,2,B.Tech/B.E.,computer science & engineering,70.59,3905,0,Madhya Pradesh,2013,425,515,475,0.744758354,525,-1,438,-1,-1,-1,-1,-1.6538,-0.2012,-0.2714,1.2374,-1.0774,1
994256,m,1991-12-13 00:00:00,74,state board,2009,78,state board,10389,2,B.Tech/B.E.,electronics & telecommunications,73.72,10389,0,Madhya Pradesh,2013,405,470,585,0.7833035367,505,388,-1,-1,-1,-1,-1,0.5591,0.0459,0.6248,0.5262,1.6302,1
284543,m,1990-02-24 00:00:00,81.12,karnataka state secondary education board,2007,55,pre university board,3649,2,B.Tech/B.E.,information technology,65.87,3649,1,Karnataka,2011,425,405,325,0.4883479768,405,266,-1,-1,-1,-1,-1,-1.1901,-0.7473,0.3817,0.2973,-0.1295,0
775846,m,1991-02-26 00:00:00,77.8,cbse,2008,76.6,cbse,3002,2,B.Tech/B.E.,computer science & engineering,84,3002,0,Orissa,2013,500,495,680,0.9912306253,555,-1,592,-1,-1,-1,-1,0.1282,1.0449,0.9322,-0.995,-0.0943,1
416231,m,1991-08-25 00:00:00,67.5,0,2007,69.4,0,53,2,B.Tech/B.E.,computer engineering,73.8,53,0,Uttar Pradesh,2012,465,425,635,0.7935806145,495,-1,-1,-1,-1,-1,-1,0.51,0.9688,0.9623,-0.6428,0.8973,0
980852,m,1992-07-29 00:00:00,82.8,cbse,2009,77.2,cbse,7557,2,B.Tech/B.E.,electronics and electrical engineering,71.51,7557,1,Delhi,2014,430,650,605,0.2987691286,445,-1,-1,-1,356,-1,-1,-1.0208,-0.6201,0.1637,1.0333,1.0554,0
611740,m,1992-06-03 00:00:00,78.2,state board,2008,84.5,icse,64,2,B.Tech/B.E.,other,72.3,64,0,Uttar Pradesh,2013,650,580,545,-1,435,-1,-1,-1,-1,-1,-1,-0.159,0.3789,-1.0659,-0.8682,-0.0943,1
600984,m,1988-12-10 00:00:00,71.06,maharashtra state board,2006,68.67,maharashtra state board,11736,2,B.Tech/B.E.,information technology,66.4,11736,0,Maharashtra,2012,555,435,430,0.4508765845,395,-1,-1,-1,-1,-1,-1,1.2772,1.2114,1.547,-0.8682,0.4805,1
529904,m,1992-07-06 00:00:00,72,state board,2009,68,state board,11759,2,B.Tech/B.E.,computer science & engineering,80,11759,0,Uttarakhand,2013,370,415,470,0.6707431514,455,-1,-1,-1,-1,-1,-1,1.592,1.0858,-0.0537,-0.4078,0.0284,0
445747,m,1989-11-12 00:00:00,66,icse,2007,69,icse,13210,2,B.Tech/B.E.,information technology,63,13210,0,Uttar Pradesh,2012,735,464,535,0.4883479768,405,-1,-1,-1,-1,-1,-1,-1.6538,-0.3183,-0.1626,0.6498,-1.2354,0
289190,m,1993-02-03 00:00:00,71,up board,2008,58,up board,8170,2,B.Tech/B.E.,computer engineering,71,8170,0,Uttar Pradesh,2012,545,295,375,0.3423148999,365,-1,-1,-1,-1,-1,-1,-0.7264,0.0328,0.5269,-1.1128,-0.2875,1
48150,m,1986-09-07 00:00:00,82.5,rbse,2005,83.6,cbse,2857,1,B.Tech/B.E.,computer engineering,77,2857,1,Rajasthan,2010,575,625,615,0.9609030872,595,-1,-1,-1,-1,-1,-1,0.7208,0.3731,0.0914,-1.9033,0.0916,1
959981,m,1991-03-02 00:00:00,71.28,icse,2009,68.66,icse,7255,2,B.Tech/B.E.,information technology,72,7255,0,Haryana,2014,450,375,355,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,-0.6048,-0.7415,0.4805,0
331256,f,1990-12-19 00:00:00,85,ssc,2008,93,ipe,9769,2,B.Tech/B.E.,information technology,76.12,9769,1,Telangana,2012,545,465,685,0.9303706072,565,-1,-1,-1,-1,-1,-1,0.0464,0.3448,0.5269,-1.1128,0.4234,1
909112,m,1990-08-10 00:00:00,65,state board,2007,64,state board,15349,2,B.Tech/B.E.,electronics and communication engineering,72.14,15349,0,Uttar Pradesh,2013,500,500,370,0.6557669426,-1,-1,-1,-1,-1,366,-1,1.5644,0.5454,0.1637,-1.6289,1.0554,0
1236393,f,1993-02-06 00:00:00,69.6,state board,2009,68,state board,272,2,B.Tech/B.E.,electronics and communication engineering,70.29,272,0,Punjab,2015,395,505,525,0.7833035367,455,388,-1,-1,-1,-1,-1,0.1282,-0.4536,0.1637,0.3995,-0.4776,0
728310,m,1990-10-12 00:00:00,68,cbse,2008,68,cbse,107,1,B.Tech/B.E.,computer engineering,58,107,0,Haryana,2012,395,545,560,0.8431237267,515,-1,-1,-1,-1,-1,-1,-0.4463,0.2124,-0.9122,-1.2486,-2.5853,0
53722,m,1988-04-01 00:00:00,76,maharashtra,2005,72,maharashtra,477,2,B.Tech/B.E.,computer engineering,58.92,477,1,Maharashtra,2009,355,355,545,0.4883479768,405,-1,-1,-1,-1,-1,-1,-1.3447,-1.9953,-1.3599,0.1798,-2.0253,1
340628,m,1989-04-05 00:00:00,77.8,icse,2007,74,cbse,14169,2,B.Tech/B.E.,computer science & engineering,67.3,14169,0,Uttar Pradesh,2012,554,595,544,0.9014895714,545,-1,-1,-1,-1,-1,-1,-0.5719,-0.2012,-0.3803,0.29733,-0.4455,1
542295,m,1990-06-23 00:00:00,62.1,state board,2008,66,state board,350,2,B.Tech/B.E.,electronics and electrical engineering,74.74,350,0,Uttar Pradesh,2013,300,410,430,0.336185066,-1,-1,-1,-1,366,-1,-1,0.9737,-0.2793,-1.5051,-0.349,-0.9194,0
1251681,m,1992-08-31 00:00:00,78,icse,2010,70,icse,14483,2,B.Tech/B.E.,computer science & engineering,82.5,14483,1,West Bengal,2014,545,555,390,0.744758354,595,-1,438,-1,-1,-1,-1,0.4155,0.3789,0.6248,-1.6289,-0.4776,1
374790,m,1988-11-08 00:00:00,84.4,cbse,2008,73.8,cbse,1920,2,B.Tech/B.E.,computer science & engineering,73.98,1920,0,Uttar Pradesh,2012,395,355,445,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.881,0.5008,-0.9245,1.9424,0.6603,1
353517,m,1990-08-07 00:00:00,90.56,karnataka secondary education board,2008,88,kea,5284,2,B.Tech/B.E.,electronics & telecommunications,78.54,5284,0,Karnataka,2012,485,585,535,0.6944793277,-1,366,-1,-1,-1,-1,-1,-0.1082,0.1498,-0.1626,-0.2902,-0.4455,1
34990,m,1986-11-16 00:00:00,87.6,cbse,2005,77.2,cbse,285,1,B.Tech/B.E.,computer engineering,64.5,285,0,Punjab,2010,715,595,625,0.9837499665,635,-1,-1,-1,-1,-1,-1,1.1283,0.6568,-0.0537,0.0623,-0.2875,1
1211611,f,1992-03-27 00:00:00,79,cbse,2009,67.7,icse,2429,2,B.Tech/B.E.,electronics and communication engineering,73.92,2429,0,Uttar Pradesh,2013,630,625,715,0.3387863472,-1,292,346,-1,-1,-1,-1,0.99,1.7109,0.9322,-1.2486,0.6721,1
318523,m,1991-06-20 00:00:00,87,ssc,2008,91.3,apsb,5071,2,B.Tech/B.E.,biotechnology,80,5071,0,Andhra Pradesh,2012,515,495,215,-1,355,300,-1,-1,-1,-1,-1,1.3215,1.4368,2.1234,-1.05407,0.0284,1
650400,m,1992-10-08 00:00:00,86,cbse,2010,70,cbse,11143,2,B.Tech/B.E.,computer science & engineering,84.1,11143,0,Madhya Pradesh,2014,545,485,470,0.7040904121,465,-1,-1,-1,-1,-1,-1,1.1336,0.5454,0.4711,-1.3753,0.2889,1
837421,f,1993-09-01 00:00:00,71.3,state board,2010,79.2,state board,11368,2,B.Tech/B.E.,computer science & engineering,80.05,11368,0,Uttar Pradesh,2014,465,475,650,0.2378028398,475,-1,315,-1,-1,-1,-1,-1.4517,-0.6201,1.0859,1.6672,-0.2859,1
597624,f,1990-06-09 00:00:00,71.3,cbse,2007,71.4,cbse,47,1,B.Tech/B.E.,computer science & engineering,69.4,47,1,Delhi,2013,465,450,605,0.7040904121,465,-1,-1,-1,-1,-1,-1,-0.159,1.5444,2.1617,1.794,1.4386,0
823556,f,1992-10-13 00:00:00,82.8,cbse,2010,76.6,cbse,272,2,B.Tech/B.E.,computer science & engineering,86,272,0,Punjab,2014,520,555,400,0.6226429158,475,-1,407,-1,-1,-1,-1,-1.0208,1.0449,0.7785,0.2727,-0.6692,0
536794,f,1992-03-18 00:00:00,88.8,0,2009,79.8,0,124,2,B.Tech/B.E.,computer engineering,86.76,124,0,Orissa,2013,615,545,575,0.8841225116,535,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,-0.0537,0.6498,-0.0506,1
483538,m,1990-09-30 00:00:00,86.09,matriculation board,2008,71.08,state board,8823,2,B.Tech/B.E.,electronics and communication engineering,82.19,8823,0,Tamil Nadu,2012,455,495,435,0.124502074,-1,233,-1,-1,-1,286,-1,-0.7264,0.1888,0.3817,1.1199,0.4234,0
220601,f,1986-09-13 00:00:00,86.4,0,2004,81.6,0,285,1,B.Tech/B.E.,computer application,75.2,285,0,Punjab,2011,445,635,605,0.9682374959,605,-1,-1,-1,-1,-1,-1,-1.1901,1.1248,0.3817,-0.7603,0.6603,0
794430,m,1992-11-20 00:00:00,77,icse,2010,74,icse,8346,2,B.Tech/B.E.,mechanical engineering,55,8346,0,Uttar Pradesh,2014,590,585,560,0.3045109137,-1,-1,-1,340,-1,-1,-1,-1.7389,-0.7866,0.3174,-0.6147,0.2889,0
558050,m,1991-06-17 00:00:00,67.72,matriculation,2008,67.25,state board,4959,2,B.Tech/B.E.,computer engineering,80.06,4959,0,Tamil Nadu,2012,370,415,180,0.4883479768,405,-1,-1,-1,-1,-1,-1,-0.3027,0.7119,0.3174,1.2869,1.0554,0
845576,f,1992-11-23 00:00:00,78,cbse,2010,72,cbse,14351,2,B.Tech/B.E.,computer science & engineering,74.6,14351,0,Punjab,2014,545,570,455,0.6000571823,435,-1,-1,-1,-1,-1,-1,1.1336,0.3789,0.1637,0.0192,-0.6692,0
1101730,m,1992-01-25 00:00:00,78,icse,2009,69,icse,2085,2,B.Tech/B.E.,computer science & engineering,70,2085,0,West Bengal,2013,650,545,620,0.744758354,545,-1,438,-1,-1,-1,-1,0.99,-0.1206,0.01,-0.6147,1.0554,1
1152563,m,1993-03-16 00:00:00,72.6,cbse,2009,69.4,cbse,13149,2,B.Tech/B.E.,electronics and communication engineering,72.14,13149,0,Maharashtra,2013,650,605,620,0.2792585116,475,-1,-1,-1,-1,292,-1,0.8463,0.8784,0.1637,-1.7556,-0.4776,1
661581,m,1989-10-01 00:00:00,60,state board,2009,55.2,cbse,12289,2,B.Tech/B.E.,computer engineering,71.6,12289,1,Rajasthan,2013,590,525,605,0.9421165515,575,-1,-1,-1,-1,-1,-1,0.2718,1.0449,1.547,-0.2344,1.6302,0
604399,f,1990-10-22 00:00:00,87.8,cbse,2009,84,cbse,6920,1,B.Tech/B.E.,instrumentation and control engineering,73.82,6920,1,Delhi,2013,650,665,810,0.6944793277,485,366,-1,-1,-1,-1,-1,-0.159,0.3789,1.2396,0.1459,0.2889,1
267894,m,1988-01-09 00:00:00,76.6,cbse,2005,65.6,cbse,462,2,B.Tech/B.E.,electronics and communication engineering,58,462,1,Karnataka,2011,455,475,665,0.9107701642,-1,433,-1,-1,-1,286,-1,-0.1082,-0.7473,-1.0697,0.5323,-0.8799,0
797119,m,1991-04-19 00:00:00,75,state board,2009,55,state board,8949,2,B.Tech/B.E.,computer science & engineering,65.84,8949,1,Karnataka,2013,520,545,430,0.7656735812,485,-1,-1,-1,-1,-1,-1,0.7027,0.0459,0.9322,-0.8682,0.2889,0
681928,f,1992-02-14 00:00:00,85,cbse,2009,80.6,cbse,44,2,B.Tech/B.E.,computer science & engineering,71.06,44,0,Uttar Pradesh,2013,640,475,560,0.4138382558,385,-1,-1,-1,-1,-1,-1,1.7081,1.3779,1.547,-2.5163,0.6721,0
345800,m,1989-07-22 00:00:00,82.4,cbse,2007,72.4,cbse,6659,2,B.Tech/B.E.,electronics and communication engineering,82.48,6659,1,Tamil Nadu,2012,535,505,615,0.6944793277,385,366,-1,-1,-1,393,-1,0.3941,-0.5913,-0.4891,0.70853,-0.9194,1
919418,m,1992-04-02 00:00:00,81,cbse,2010,68,cbse,7376,2,B.Tech/B.E.,computer science & engineering,63.4,7376,0,Uttar Pradesh,2014,570,435,265,0.744758354,365,-1,438,-1,-1,-1,-1,-1.8825,-1.1196,-0.4511,0.0192,-0.8608,0
468092,m,1990-07-27 00:00:00,68.6,cbse,2008,64.3,cbse,11143,2,B.Tech/B.E.,electronics and communication engineering,73.5,11143,0,Madhya Pradesh,2012,505,575,475,0.6944793277,-1,366,-1,-1,-1,-1,-1,0.51,0.3448,-1.6502,-1.5828,-0.7615,0
818651,m,1990-10-02 00:00:00,77.4,cbse,2008,74.4,cbse,6874,2,B.Tech/B.E.,electronics and instrumentation engineering,66,6874,0,Uttarakhand,2012,520,555,650,0.8498027135,405,-1,-1,-1,-1,-1,-1,-0.159,1.2114,0.4711,-1.2486,0.8637,0
42232,m,1989-09-08 00:00:00,80,cbse,2005,73,cbse,184,2,B.Tech/B.E.,electronics and communication engineering,71.5,184,0,Uttar Pradesh,2010,555,375,605,0.6944793277,375,366,-1,-1,-1,-1,-1,-1.3447,-0.1232,-0.344,0.0623,-0.4455,1
615313,m,1994-07-08 00:00:00,68.8,state board,2012,86,cbse,272,2,B.Tech/B.E.,computer engineering,76.05,272,0,Punjab,2014,570,535,590,0.9787992926,515,-1,561,-1,-1,-1,-1,-1.5953,0.2124,-1.0659,-0.4879,-0.6692,1
1043392,m,1991-08-02 00:00:00,90,cbse,2009,75,cbse,1920,2,B.Tech/B.E.,electronics & telecommunications,57,1920,0,Uttar Pradesh,2014,720,650,510,0.4935963873,-1,324,-1,-1,-1,292,-1,0.5591,0.8784,0.01,1.2869,-0.0943,0
846969,m,1989-06-21 00:00:00,63.43,state board,2006,51.63,state board,14532,2,MCA,computer application,85.8,14532,0,Tamil Nadu,2013,380,570,560,0.8422483223,435,-1,469,-1,-1,-1,-1,0.1282,0.0459,1.0859,-0.1076,-0.2859,0
1262987,m,1992-12-04 00:00:00,63,state board,2010,63,state board,15807,2,B.Tech/B.E.,mechanical engineering,63,15807,1,Telangana,2014,300,435,390,0.03293701771,-1,-1,-1,223,-1,-1,-1,1.8517,-0.2871,1.0859,1.6672,-0.2859,0
344605,m,1991-03-05 00:00:00,88.4,0,2008,76,0,124,2,B.Tech/B.E.,computer engineering,79.6,124,0,Orissa,2012,395,345,595,-1,-1,-1,-1,-1,-1,-1,-1,-0.6491,0.1888,-0.6343,1.67803,-0.2875,1
244056,m,1990-01-31 00:00:00,87,sslc,2007,67,puc,448,2,B.Tech/B.E.,mechanical engineering,67,448,1,Tamil Nadu,2011,435,335,435,0.6541074745,-1,-1,-1,420,-1,-1,-1,-0.1082,-1.3713,-0.4891,1.7074,-0.1295,1
203323,m,1986-11-03 00:00:00,61,0,2003,59,0,3716,2,B.Tech/B.E.,information technology,63,3716,1,Karnataka,2011,355,565,495,0.9303706072,565,-1,-1,-1,-1,-1,-1,-0.881,0.6568,0.672,1.4724,0.3444,1
661080,m,1991-12-15 00:00:00,73,icse,2009,91,state board,3944,2,B.Tech/B.E.,information technology,80,3944,1,Tamil Nadu,2013,520,495,530,0.6359787565,445,-1,-1,-1,-1,-1,-1,0.5591,1.3779,2.008,-1.5021,0.8637,0
190224,m,1986-04-16 00:00:00,70.4,cbse,2004,66.4,cbse,62,1,MCA,computer application,69.56,62,1,Delhi,2011,615,605,475,0.5259225843,415,-1,-1,-1,-1,-1,-1,-0.2628,1.2808,0.9623,-0.4078,1.2923,1
959964,m,1992-03-23 00:00:00,67.6,cbse,2010,70.2,cbse,16719,2,B.Tech/B.E.,electronics and communication engineering,70.7,16719,0,Haryana,2014,370,495,485,0.02196910894,385,164,-1,-1,-1,340,-1,-0.4463,-0.2871,-0.6048,0.1459,-1.8189,0
543832,m,1992-08-01 00:00:00,73.8,cbse,2008,75.4,cbse,55,2,B.Tech/B.E.,electronics and communication engineering,68.56,55,0,Uttar Pradesh,2013,405,485,680,0.3760595867,365,300,-1,-1,-1,-1,-1,-2.272,0.0328,-0.2714,1.1199,-0.4455,1
611859,m,1990-08-30 00:00:00,84.6,cbse,2009,74.2,cbse,64,2,B.Tech/B.E.,electronics and instrumentation engineering,67.86,64,0,Uttar Pradesh,2013,510,485,590,0.960603252,-1,466,-1,-1,-1,-1,-1,0.99,0.2124,-0.4511,-0.995,-0.0943,0
823357,m,1991-08-28 00:00:00,81.6,state board,2009,78.4,state board,272,2,B.Tech/B.E.,computer science & engineering,79.56,272,0,Punjab,2014,510,580,515,0.4867470084,585,-1,376,-1,-1,-1,-1,-2.7443,-0.4536,-1.2196,-0.1076,-1.0524,0
918908,f,1995-01-10 00:00:00,60,state board,2010,73,state board,6408,2,B.Tech/B.E.,electronics and communication engineering,75.16,6408,0,Uttar Pradesh,2014,450,555,500,-1,-1,-1,-1,-1,-1,-1,-1,1.2772,-1.1196,0.01,0.9066,0.4805,0
454775,m,1991-02-27 00:00:00,74,himachal pradesh board of school education,2008,74.8,himachal pradesh board of school education,272,2,B.Tech/B.E.,electronics and communication engineering,72.09,272,0,Punjab,2012,565,585,615,0.9107701642,-1,433,-1,-1,-1,526,-1,-0.2628,-0.1232,-0.7794,-0.7603,0.4234,1
752115,m,1991-10-29 00:00:00,89,cbse,2008,63,cbse,5483,2,B.Tech/B.E.,information technology,75.2,5483,1,West Bengal,2013,675,595,695,0.8646854134,525,-1,-1,-1,-1,-1,-1,1.5644,0.7119,-0.6048,-0.995,-0.6692,1
89702,m,1987-10-05 00:00:00,76,mp board,2005,84,mp board,928,2,B.Tech/B.E.,information technology,64,928,0,Madhya Pradesh,2010,544,535,485,0.4138382558,385,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.7794,1.3549,1.2923,1
1116466,f,1993-02-03 00:00:00,55.5,state board,2010,66,state board,2041,2,B.Tech/B.E.,computer science & engineering,61.25,2041,0,Andhra Pradesh,2014,265,325,320,0.4867470084,395,-1,376,-1,-1,-1,-1,-1.308,-2.1186,-1.2196,0.2727,-1.0524,0
536526,m,1990-08-05 00:00:00,74.67,up board,2007,73.2,up board,9738,2,B.Tech/B.E.,computer engineering,69.64,9738,0,Uttar Pradesh,2012,605,560,750,0.9795217443,625,-1,-1,-1,-1,-1,-1,-1.3447,0.8128,0.2366,-1.1128,0.0679,0
990438,m,1993-08-20 00:00:00,92.16,state board,2010,93.7,state board,4032,2,B.Tech/B.E.,electronics and communication engineering,79.98,4032,0,Andhra Pradesh,2016,560,480,665,0.6493897148,375,356,253,-1,-1,-1,-1,0.5591,1.5444,1.547,-1.1218,1.6302,0
349723,f,1991-01-01 00:00:00,83.66,state board,2008,97.1,staae board,2929,2,B.Tech/B.E.,mechanical engineering,81.49,2929,0,Andhra Pradesh,2012,554,684,585,0.4906369559,-1,-1,-1,383,-1,-1,-1,0.8578,0.8128,-1.5051,1.7662,-0.6035,1
1089747,m,1988-01-20 00:00:00,62.86,certificate of middle years program of ib,2007,69.04,international baccalaureate (ib) diploma,1744,2,MCA,computer application,76.67,1744,0,Uttar Pradesh,2013,630,580,330,0.9837499665,635,-1,-1,-1,-1,-1,-1,0.7027,0.2124,-1.2196,-0.8682,0.6721,1
918414,m,1986-05-27 00:00:00,49,state board,2003,63,state board,11476,2,M.Tech./M.E.,embedded systems technology,88,11476,1,Karnataka,2014,310,495,500,-1,495,292,-1,-1,-1,-1,-1,-1.1644,-1.9521,-1.0659,0.5262,-1.4356,0
1019771,m,1990-10-09 00:00:00,78.4,cbse,2010,50.2,nios,3791,2,B.Tech/B.E.,electrical engineering,64.8,3791,0,Karnataka,2014,455,435,475,0.5573895056,-1,292,-1,-1,420,-1,-1,1.8517,0.0459,-0.7585,-2.136,-0.4776,0
1231995,f,1992-06-19 00:00:00,87,state board,2009,96.5,state board,15735,2,B.Tech/B.E.,electronics and communication engineering,78.56,15735,1,Telangana,2013,490,580,535,0.4935963873,-1,324,-1,-1,-1,484,-1,1.5644,0.8784,-1.2196,-0.7415,-0.4776,0
820700,m,1992-02-05 00:00:00,71,cbse,2010,68,cbse,6741,2,B.Tech/B.E.,computer science & engineering,73,6741,0,Rajasthan,2016,570,415,605,0.744758354,465,-1,438,-1,-1,-1,-1,-0.0154,0.0459,0.1637,-0.4879,0.0973,0
